product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Cáp Type C 2m Mbest DS463X-WB,190.000₫,,,60,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-mbest-ds463x-wb-den,14,,Cables
Cáp Type C 1m Mbest DS462G-WB,150.000₫,,,18,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-mbest-ds462g-wb-xam,14,,Cables
Cáp Type C - Type C 2m Mbest SMXU75,150.000₫,,,28,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-mbest-smxu75-trang,14,,Cables
Cáp Type C - Lightning MFI 1m Mbest DS640-WB,315.000₫,350.000₫,-10%,30,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-mbest-ds640-wb-den,14,,Cables
Cáp Type C - Type C 1m M-Best SMXU75,150.000₫,,,10,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c1m-m-best-smxu75-trang,14,,Cables
Cáp Type C 1.5m Sony CP-AC150,230.000₫,,,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-15m-sony-cp-ac150,15,,Cables
Cáp Micro USB 1m Sony CP-AB100,120.000₫,,,28,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-sony-cp-ab100,15,,Cables
Cáp nối dài 3.5mm Pisen YP04,25.000₫,50.000₫,-50%,58,https://www.thegioididong.com/cap-dien-thoai/cap-noi-dai-35mm-2m-pisen-yp04,16,,Cables
Cáp Type C 1m iWALK Crazy Link CSC003,199.000₫,,,9,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-iwalk-csc003-den,17,,Cables
Cáp Lightning 1m iWALK Crazy Link CSC002,199.000₫,,,10,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-iwalk-csc002-den,17,,Cables
